Taxon	Mnemonic	Scientific name	Common name	Synonym	Other Names	Reviewed	Rank	Lineage	Parent	Virus hosts
1248903		Escherichia coli O145:H28 str. RM12761						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1078034	
1248902		Escherichia coli O145:H28 str. RM13514						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1078034	
1248915		Escherichia coli O145:H28 str. RM13516						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1078034	
1248823	ECOLR	Escherichia coli O145:H28 (strain RM12581)			Escherichia coli O145:H28 str. RM12581	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1078034	
2582420		Escherichia coli O145:H34						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
991919		Escherichia coli O145:NM				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446585		Escherichia coli O145:NM str. 06-3484			Escherichia coli 06-3484			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446586		Escherichia coli O145:NM str. 08-4270			Escherichia coli 08-4270			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1868622		Escherichia coli O145:NM str. 12E70				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446587		Escherichia coli O145:NM str. 2010C-3507			Escherichia coli 2010C-3507			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446588		Escherichia coli O145:NM str. 2010C-3508			Escherichia coli 2010C-3508			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446589		Escherichia coli O145:NM str. 2010C-3509			Escherichia coli 2010C-3509			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446590		Escherichia coli O145:NM str. 2010C-3510			Escherichia coli 2010C-3510			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446591		Escherichia coli O145:NM str. 2010C-3511			Escherichia coli 2010C-3511			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446592		Escherichia coli O145:NM str. 2010C-3516			Escherichia coli 2010C-3516			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446593		Escherichia coli O145:NM str. 2010C-3517			Escherichia coli 2010C-3517			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446594		Escherichia coli O145:NM str. 2010C-3518			Escherichia coli 2010C-3518			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446595		Escherichia coli O145:NM str. 2010C-3521			Escherichia coli 2010C-3521			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446596		Escherichia coli O145:NM str. 2010C-3526			Escherichia coli 2010C-3526			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1446597		Escherichia coli O145:NM str. 2010C-4557C2			Escherichia coli 2010C-4557C2			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1399011		Escherichia coli O145:NM str. 2012C-4474						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1399012		Escherichia coli O145:NM str. 2012C-4477						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1399013		Escherichia coli O145:NM str. 2012C-4478						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1399014		Escherichia coli O145:NM str. 2012C-4479						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
1399015		Escherichia coli O145:NM str. 2012C-4480						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
991920		Escherichia coli O145:NM str. 8235						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	991919	
2079155		Escherichia coli O146						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446598		Escherichia coli O146:H21						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446599		Escherichia coli O146:H21 str. 2010C-3325			Escherichia coli 2010C-3325			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446598	
2802031		Escherichia coli O147:H34						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2162917		Escherichia coli O148						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
735328		Escherichia coli O149:H10				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2802032		Escherichia coli O149:H26						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2067424		Escherichia coli O15						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2067427		Escherichia coli O150						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
431946	ECOS5	Escherichia coli O150:H5 (strain SE15)			Escherichia coli SE15; Escherichia coli str. SE15; Escherichia coli strain SE15	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2763104		Escherichia coli O150:H6						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100519		Escherichia coli O151:H8						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2809256		Escherichia coli O152						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2778654		Escherichia coli O152:H23						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2170723		Escherichia coli O153						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100521		Escherichia coli O153:H12						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446602		Escherichia coli O153:H2						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446603		Escherichia coli O153:H2 str. 2010C-5034			Escherichia coli 2010C-5034			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446602	
244323		Escherichia coli O153:H21				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
244325		Escherichia coli O153:H7				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
404389		Escherichia coli O154:H9				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2170727		Escherichia coli O156						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446604		Escherichia coli O156:H25						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446605		Escherichia coli O156:H25 str. 2011C-3602			Escherichia coli 2011C-3602			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446604	
1045010		Escherichia coli O157				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446606		Escherichia coli O157: str. 2010EL-2044			Escherichia coli 2010EL-2044; Escherichia coli O157 str. 2010EL-2044			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1045010	
1446607		Escherichia coli O157: str. 2010EL-2045			Escherichia coli 2010EL-2045; Escherichia coli O157 str. 2010EL-2045			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1045010	
1317131		Escherichia coli O157 str. NCCP15738				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1045010	
1317130		Escherichia coli O157 str. NCCP15739				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1045010	
626534		Escherichia coli O157:12				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
183192		Escherichia coli O157:H-				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
926027		Escherichia coli O157:H- str. 493-89			Escherichia coli O157:H- str. 493/89; Escherichia coli O157:H- strain 493-89	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	183192	
926028		Escherichia coli O157:H- str. H 2687			Escherichia coli O157:H- strain H 2687	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	183192	
626529		Escherichia coli O157:H12				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
930406		Escherichia coli O157:H16				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446608		Escherichia coli O157:H16 str. 98-3133			Escherichia coli 98-3133			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	930406	
1297620		Escherichia coli O157:H37				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
930407		Escherichia coli O157:H39				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
626531		Escherichia coli O157:H43				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1137135		Escherichia coli O157:H43 str. T22			Escherichia coli O157:H43 strain T22	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	626531	
244314		Escherichia coli O157:H45				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
83334	ECO57	Escherichia coli O157:H7			Escherichia coli 0157:H7	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446609		Escherichia coli O157:H7 str. 06-3745			Escherichia coli 06-3745			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446610		Escherichia coli O157:H7 str. 06-4039			Escherichia coli 06-4039			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446611		Escherichia coli O157:H7 str. 07-3091			Escherichia coli 07-3091			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446612		Escherichia coli O157:H7 str. 07-3391			Escherichia coli 07-3391			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446613		Escherichia coli O157:H7 str. 08-3037			Escherichia coli 08-3037			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446614		Escherichia coli O157:H7 str. 08-3527			Escherichia coli 08-3527			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446615		Escherichia coli O157:H7 str. 08-4169			Escherichia coli 08-4169			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446616		Escherichia coli O157:H7 str. 08-4529			Escherichia coli 08-4529			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1387070		Escherichia coli O157:H7 str. 08BKT061141						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1387072		Escherichia coli O157:H7 str. 09BKT002497						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1387069		Escherichia coli O157:H7 str. 09BKT048303						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
997824		Escherichia coli O157:H7 str. 1044			Escherichia coli O157:H7 strain 1044	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
997825		Escherichia coli O157:H7 str. 1125			Escherichia coli O157:H7 strain 1125	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1046240		Escherichia coli O157:H7 str. 121			Escherichia coli 121; Escherichia coli O157:H7 strain 121			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446617		Escherichia coli O157:H7 str. 2009C-4258			Escherichia coli 2009C-4258			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446618		Escherichia coli O157:H7 str. 2009EL1449			Escherichia coli 2009EL1449			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446619		Escherichia coli O157:H7 str. 2009EL1705			Escherichia coli 2009EL1705			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446620		Escherichia coli O157:H7 str. 2009EL1913			Escherichia coli 2009EL1913			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446621		Escherichia coli O157:H7 str. 2009EL2109			Escherichia coli 2009EL2109			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446622		Escherichia coli O157:H7 str. 2010C-4979C1			Escherichia coli 2010C-4979C1			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446623		Escherichia coli O157:H7 str. 2011EL-1107			Escherichia coli 2011EL-1107			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446624		Escherichia coli O157:H7 str. 2011EL-2090			Escherichia coli 2011EL-2090			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446625		Escherichia coli O157:H7 str. 2011EL-2091			Escherichia coli 2011EL-2091			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446626		Escherichia coli O157:H7 str. 2011EL-2092			Escherichia coli 2011EL-2092			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446627		Escherichia coli O157:H7 str. 2011EL-2093			Escherichia coli 2011EL-2093			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446628		Escherichia coli O157:H7 str. 2011EL-2094			Escherichia coli 2011EL-2094			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446629		Escherichia coli O157:H7 str. 2011EL-2096			Escherichia coli 2011EL-2096			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446630		Escherichia coli O157:H7 str. 2011EL-2097			Escherichia coli 2011EL-2097			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446631		Escherichia coli O157:H7 str. 2011EL-2098			Escherichia coli 2011EL-2098			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446632		Escherichia coli O157:H7 str. 2011EL-2099			Escherichia coli 2011EL-2099			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446633		Escherichia coli O157:H7 str. 2011EL-2101			Escherichia coli 2011EL-2101			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446634		Escherichia coli O157:H7 str. 2011EL-2103			Escherichia coli 2011EL-2103			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
1446635		Escherichia coli O157:H7 str. 2011EL-2104			Escherichia coli 2011EL-2104			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	83334	
